,시도코드,시도명,기준연월일,요일구분코드,요일구분명,관강객구분코드,관광객구분명,관광객수
461,43,충청북도,20210727,2,화요일,3,외국인(c),366.46751960379675
462,44,충청남도,20210727,2,화요일,1,현지인(a),1027117.0
463,44,충청남도,20210727,2,화요일,2,외지인(b),372757.0
464,44,충청남도,20210727,2,화요일,3,외국인(c),772.1195241635685
465,45,전라북도,20210727,2,화요일,1,현지인(a),1005389.0
466,45,전라북도,20210727,2,화요일,2,외지인(b),231644.0
467,45,전라북도,20210727,2,화요일,3,외국인(c),638.1362054604357
468,46,전라남도,20210727,2,화요일,1,현지인(a),924469.0
469,46,전라남도,20210727,2,화요일,2,외지인(b),320757.5
470,46,전라남도,20210727,2,화요일,3,외국인(c),1307.652454355401
471,47,경상북도,20210727,2,화요일,1,현지인(a),1380998.5
472,47,경상북도,20210727,2,화요일,2,외지인(b),445550.0
473,47,경상북도,20210727,2,화요일,3,외국인(c),680.4326007326007
474,48,경상남도,20210727,2,화요일,1,현지인(a),1521555.0
475,48,경상남도,20210727,2,화요일,2,외지인(b),396329.5
476,48,경상남도,20210727,2,화요일,3,외국인(c),1845.4401095747448
477,50,제주특별자치도,20210727,2,화요일,1,현지인(a),529172.0
478,50,제주특별자치도,20210727,2,화요일,2,외지인(b),195065.5
479,50,제주특별자치도,20210727,2,화요일,3,외국인(c),1451.0699330559094
480,11,서울특별시,20210728,3,수요일,1,현지인(a),4473420.0
481,11,서울특별시,20210728,3,수요일,2,외지인(b),1277360.0
482,11,서울특별시,20210728,3,수요일,3,외국인(c),4678.986503278688
483,26,부산광역시,20210728,3,수요일,1,현지인(a),1364310.5
484,26,부산광역시,20210728,3,수요일,2,외지인(b),343066.5
485,26,부산광역시,20210728,3,수요일,3,외국인(c),2475.670187879232
486,27,대구광역시,20210728,3,수요일,1,현지인(a),1157838.5
487,27,대구광역시,20210728,3,수요일,2,외지인(b),237527.5
488,27,대구광역시,20210728,3,수요일,3,외국인(c),312.2103411675511
489,28,인천광역시,20210728,3,수요일,1,현지인(a),1212375.5
490,28,인천광역시,20210728,3,수요일,2,외지인(b),361011.0
491,28,인천광역시,20210728,3,수요일,3,외국인(c),4294.97278267745
492,29,광주광역시,20210728,3,수요일,1,현지인(a),775250.0
493,29,광주광역시,20210728,3,수요일,2,외지인(b),156971.5
494,29,광주광역시,20210728,3,수요일,3,외국인(c),226.04680865921787
495,30,대전광역시,20210728,3,수요일,1,현지인(a),670481.0
496,30,대전광역시,20210728,3,수요일,2,외지인(b),171192.0
497,30,대전광역시,20210728,3,수요일,3,외국인(c),210.27981630309995
498,31,울산광역시,20210728,3,수요일,1,현지인(a),496170.5
499,31,울산광역시,20210728,3,수요일,2,외지인(b),127487.5
500,31,울산광역시,20210728,3,수요일,3,외국인(c),1136.2132748538008
501,36,세종특별자치시,20210728,3,수요일,1,현지인(a),149551.5
502,36,세종특별자치시,20210728,3,수요일,2,외지인(b),74606.0
503,36,세종특별자치시,20210728,3,수요일,3,외국인(c),79.05144086021504
504,41,경기도,20210728,3,수요일,1,현지인(a),5922626.5
505,41,경기도,20210728,3,수요일,2,외지인(b),1488487.0
506,41,경기도,20210728,3,수요일,3,외국인(c),7461.191703417726
507,42,강원도,20210728,3,수요일,1,현지인(a),973766.5
508,42,강원도,20210728,3,수요일,2,외지인(b),421711.5
509,42,강원도,20210728,3,수요일,3,외국인(c),363.96581728799686
510,43,충청북도,20210728,3,수요일,1,현지인(a),761225.5
511,43,충청북도,20210728,3,수요일,2,외지인(b),276594.5
512,43,충청북도,20210728,3,수요일,3,외국인(c),359.6045129579981
513,44,충청남도,20210728,3,수요일,1,현지인(a),1026291.0
514,44,충청남도,20210728,3,수요일,2,외지인(b),384527.5
515,44,충청남도,20210728,3,수요일,3,외국인(c),907.5839217941342
516,45,전라북도,20210728,3,수요일,1,현지인(a),1001535.5
517,45,전라북도,20210728,3,수요일,2,외지인(b),238483.0
518,45,전라북도,20210728,3,수요일,3,외국인(c),558.8895869356389
519,46,전라남도,20210728,3,수요일,1,현지인(a),922750.5
520,46,전라남도,20210728,3,수요일,2,외지인(b),329441.0
521,46,전라남도,20210728,3,수요일,3,외국인(c),1390.4968690267865
522,47,경상북도,20210728,3,수요일,1,현지인(a),1373921.5
523,47,경상북도,20210728,3,수요일,2,외지인(b),455465.5
524,47,경상북도,20210728,3,수요일,3,외국인(c),639.0755728400254
525,48,경상남도,20210728,3,수요일,1,현지인(a),1523536.0
526,48,경상남도,20210728,3,수요일,2,외지인(b),408646.0
527,48,경상남도,20210728,3,수요일,3,외국인(c),1734.9513448432567
528,50,제주특별자치도,20210728,3,수요일,1,현지인(a),527789.5
529,50,제주특별자치도,20210728,3,수요일,2,외지인(b),202282.5
530,50,제주특별자치도,20210728,3,수요일,3,외국인(c),1259.7018826793494
531,26,부산광역시,20210729,4,목요일,2,외지인(b),361469.5
532,26,부산광역시,20210729,4,목요일,3,외국인(c),2335.3380869182215
533,27,대구광역시,20210729,4,목요일,1,현지인(a),1140419.0
534,27,대구광역시,20210729,4,목요일,2,외지인(b),245147.0
535,27,대구광역시,20210729,4,목요일,3,외국인(c),332.34399252336465
536,28,인천광역시,20210729,4,목요일,1,현지인(a),1200395.0
537,28,인천광역시,20210729,4,목요일,2,외지인(b),377853.0
538,28,인천광역시,20210729,4,목요일,3,외국인(c),3867.3456196444554
539,29,광주광역시,20210729,4,목요일,1,현지인(a),761369.0
540,29,광주광역시,20210729,4,목요일,2,외지인(b),161833.0
541,29,광주광역시,20210729,4,목요일,3,외국인(c),214.47162212554397
542,30,대전광역시,20210729,4,목요일,1,현지인(a),664905.5
543,30,대전광역시,20210729,4,목요일,2,외지인(b),175759.5
544,30,대전광역시,20210729,4,목요일,3,외국인(c),222.70497022198174
545,31,울산광역시,20210729,4,목요일,1,현지인(a),493727.5
546,31,울산광역시,20210729,4,목요일,2,외지인(b),135131.5
547,31,울산광역시,20210729,4,목요일,3,외국인(c),1360.218773813648
548,36,세종특별자치시,20210729,4,목요일,1,현지인(a),148358.0
549,36,세종특별자치시,20210729,4,목요일,2,외지인(b),75512.5
550,36,세종특별자치시,20210729,4,목요일,3,외국인(c),73.23021868787275
551,41,경기도,20210729,4,목요일,1,현지인(a),5887175.0
552,41,경기도,20210729,4,목요일,2,외지인(b),1546923.0
553,41,경기도,20210729,4,목요일,3,외국인(c),7699.360668912773
554,42,강원도,20210729,4,목요일,1,현지인(a),971068.0
555,42,강원도,20210729,4,목요일,2,외지인(b),475524.0
556,42,강원도,20210729,4,목요일,3,외국인(c),408.15801526717553
557,43,충청북도,20210729,4,목요일,1,현지인(a),753511.5
558,43,충청북도,20210729,4,목요일,2,외지인(b),291903.5
559,43,충청북도,20210729,4,목요일,3,외국인(c),336.1524237140368
560,44,충청남도,20210729,4,목요일,1,현지인(a),1015833.0
561,44,충청남도,20210729,4,목요일,2,외지인(b),408933.0
562,44,충청남도,20210729,4,목요일,3,외국인(c),796.2440000000005
563,45,전라북도,20210729,4,목요일,1,현지인(a),994885.5
564,45,전라북도,20210729,4,목요일,2,외지인(b),258982.5
565,45,전라북도,20210729,4,목요일,3,외국인(c),502.8849824939398
566,46,전라남도,20210729,4,목요일,1,현지인(a),916608.0
567,46,전라남도,20210729,4,목요일,2,외지인(b),360349.5
568,46,전라남도,20210729,4,목요일,3,외국인(c),1315.220368946963
569,47,경상북도,20210729,4,목요일,1,현지인(a),1361192.0
570,11,서울특별시,20210731,6,토요일,1,현지인(a),4031328.0
571,11,서울특별시,20210731,6,토요일,2,외지인(b),1380379.0
572,11,서울특별시,20210731,6,토요일,3,외국인(c),4970.497561422411
573,26,부산광역시,20210731,6,토요일,1,현지인(a),1273233.5
574,26,부산광역시,20210731,6,토요일,2,외지인(b),466168.5
575,26,부산광역시,20210731,6,토요일,3,외국인(c),1845.2522370370407
576,27,대구광역시,20210731,6,토요일,1,현지인(a),1072648.5
577,27,대구광역시,20210731,6,토요일,2,외지인(b),321545.0
578,27,대구광역시,20210731,6,토요일,3,외국인(c),341.18562802832656
579,28,인천광역시,20210731,6,토요일,1,현지인(a),1132393.5
580,28,인천광역시,20210731,6,토요일,2,외지인(b),500668.0
581,28,인천광역시,20210731,6,토요일,3,외국인(c),4007.428988411722
582,29,광주광역시,20210731,6,토요일,1,현지인(a),717283.0
583,29,광주광역시,20210731,6,토요일,2,외지인(b),212229.5
584,29,광주광역시,20210731,6,토요일,3,외국인(c),179.9043953656771
585,30,대전광역시,20210731,6,토요일,1,현지인(a),614995.5
586,30,대전광역시,20210731,6,토요일,2,외지인(b),223034.0
587,30,대전광역시,20210731,6,토요일,3,외국인(c),245.62276216216236
588,31,울산광역시,20210731,6,토요일,1,현지인(a),450513.0
589,31,울산광역시,20210731,6,토요일,2,외지인(b),180491.5
590,31,울산광역시,20210731,6,토요일,3,외국인(c),1027.0743077531645
591,36,세종특별자치시,20210731,6,토요일,1,현지인(a),137718.0
592,36,세종특별자치시,20210731,6,토요일,2,외지인(b),96351.5
593,36,세종특별자치시,20210731,6,토요일,3,외국인(c),92.44383540372672
594,41,경기도,20210731,6,토요일,1,현지인(a),5558252.0
595,41,경기도,20210731,6,토요일,2,외지인(b),1976345.0
596,41,경기도,20210731,6,토요일,3,외국인(c),6693.394721512517
597,42,강원도,20210731,6,토요일,1,현지인(a),908505.5
598,42,강원도,20210731,6,토요일,2,외지인(b),802984.0
599,42,강원도,20210731,6,토요일,3,외국인(c),389.5088612099645
600,43,충청북도,20210731,6,토요일,1,현지인(a),697630.5
601,43,충청북도,20210731,6,토요일,2,외지인(b),438718.0
602,43,충청북도,20210731,6,토요일,3,외국인(c),378.99287671232867
603,44,충청남도,20210731,6,토요일,1,현지인(a),932991.5
604,44,충청남도,20210731,6,토요일,2,외지인(b),653842.0
605,44,충청남도,20210731,6,토요일,3,외국인(c),771.8635491606726
606,45,전라북도,20210731,6,토요일,1,현지인(a),931987.0
607,45,전라북도,20210731,6,토요일,2,외지인(b),426863.5
608,45,전라북도,20210731,6,토요일,3,외국인(c),507.3408958837771
609,46,전라남도,20210731,6,토요일,1,현지인(a),843486.0
610,46,전라남도,20210731,6,토요일,2,외지인(b),577080.0
611,46,전라남도,20210731,6,토요일,3,외국인(c),1178.063831993779
612,47,경상북도,20210731,6,토요일,1,현지인(a),1258008.5
613,47,경상북도,20210731,6,토요일,2,외지인(b),801878.0
614,47,경상북도,20210731,6,토요일,3,외국인(c),682.2193511230556
615,48,경상남도,20210731,6,토요일,1,현지인(a),1411144.0
616,48,경상남도,20210731,6,토요일,2,외지인(b),667338.0
617,48,경상남도,20210731,6,토요일,3,외국인(c),1572.8584795321622
618,50,제주특별자치도,20210731,6,토요일,1,현지인(a),496016.5
619,50,제주특별자치도,20210731,6,토요일,2,외지인(b),232599.5
620,50,제주특별자치도,20210731,6,토요일,3,외국인(c),1139.9797786720333
621,26,부산광역시,20210805,4,목요일,1,현지인(a),1346348.5
622,26,부산광역시,20210805,4,목요일,2,외지인(b),310754.5
623,26,부산광역시,20210805,4,목요일,3,외국인(c),2255.1609496413625
624,11,서울특별시,20210804,3,수요일,1,현지인(a),4443218.5
625,11,서울특별시,20210804,3,수요일,2,외지인(b),1075287.5
626,11,서울특별시,20210804,3,수요일,3,외국인(c),5869.130282363504
627,26,부산광역시,20210804,3,수요일,1,현지인(a),1343314.0
628,26,부산광역시,20210804,3,수요일,2,외지인(b),317523.5
629,26,부산광역시,20210804,3,수요일,3,외국인(c),2071.359771569688
630,27,대구광역시,20210804,3,수요일,1,현지인(a),1137822.0
631,27,대구광역시,20210804,3,수요일,2,외지인(b),204837.5
632,27,대구광역시,20210804,3,수요일,3,외국인(c),325.3770884353742
633,28,인천광역시,20210804,3,수요일,1,현지인(a),1172720.5
634,28,인천광역시,20210804,3,수요일,2,외지인(b),306418.0
635,28,인천광역시,20210804,3,수요일,3,외국인(c),4482.884362649432
636,29,광주광역시,20210804,3,수요일,1,현지인(a),756003.5
637,29,광주광역시,20210804,3,수요일,2,외지인(b),128548.0
638,29,광주광역시,20210804,3,수요일,3,외국인(c),203.85573866980565
639,30,대전광역시,20210804,3,수요일,1,현지인(a),669035.5
640,30,대전광역시,20210804,3,수요일,2,외지인(b),139762.0
641,30,대전광역시,20210804,3,수요일,3,외국인(c),267.56608202914185
